CIP13;NOM COURT;PRODUIT;Code EphMRA;Classe EphMRA;"Code
ATC";"Classe
ATC";"Code
ATC 2";"Libellé
ATC 2";Base de remboursement 2016-01;"Nombre de boites remboursées 
2016-01";"Montant remboursé 
2016-01";Base de remboursement 2016-02;"Nombre de boites remboursées 
2016-02";"Montant remboursé 
2016-02";Base de remboursement 2016-03;"Nombre de boites remboursées 
2016-03";"Montant remboursé 
2016-03";Base de remboursement 2016-04;"Nombre de boites remboursées 
2016-04";"Montant remboursé 
2016-04"
3400926752163;LATANOPROST/TIMOLOL ARROW 50 MCG/5 MG/ML COLLYRE FL 1/2,5 ML;LATANOPROST/TIMOLOL ARROW;S01E2;MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE;S01ED51;TIMOLOL EN ASSOCIATION;S01;MEDICAMENTS OPHTALMOLOGIQUES;182 €;25;146 €;438 €;61;318 €;1 090 €;139;785 €;1 482 €;193;1 064 €
3400926752224;LATANOPROST/TIMOLOL ARROW 50 MCG/5 MG/ML COLLYRE FL 3/2,5 ML;LATANOPROST/TIMOLOL ARROW;S01E2;MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE;S01ED51;TIMOLOL EN ASSOCIATION;S01;MEDICAMENTS OPHTALMOLOGIQUES;257 €;12;182 €;535 €;25;378 €;1 433 €;62;1 029 €;1 497 €;69;1 048 €
3400926752392;TIANEPTINE BIOGARAN 12,5 MG CPR 28;TIANEPTINE BIOGARAN;N06A9;AUTRES ANTIDEPRESSEURS;N06AX14;TIANEPTINE;N06;PSYCHOANALEPTIQUES;16 874 €;3 821;13 500 €;25 541 €;5 855;20 612 €;31 387 €;7 627;25 176 €;33 330 €;8 095;26 640 €
3400926752514;OPTIDRIL 30 MCG/150 MCG CPR 28;MINIDRIL/OPTIDRIL;G03A1;PREPARATIONS MONOPHASIQUES AVEC MOINS DE 50 MCG D'OESTROGENE;G03AA07;LEVONORGESTREL ET ESTROGENE;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;395 €;248;260 €;477 €;311;310 €;469 €;308;306 €;468 €;306;307 €
3400926752682;OPTIDRIL 30 MCG/150 MCG CPR 84;MINIDRIL/OPTIDRIL;G03A1;PREPARATIONS MONOPHASIQUES AVEC MOINS DE 50 MCG D'OESTROGENE;G03AA07;LEVONORGESTREL ET ESTROGENE;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;110 938 €;27 777;72 293 €;119 531 €;30 370;77 911 €;125 729 €;32 019;81 959 €;122 975 €;31 278;80 117 €
3400926754983;SEEBRI BREEZHALER 44 MCG PDRE INHAL GELULE 30;SEEBRI;R03G3;ANTICHOLINERGIQUES SEULS, A INHALER;R03BB06;GLYCOPYRRONIUM BROMURE;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;1 341 461 €;38 341;1 080 952 €;1 364 468 €;38 948;1 096 210 €;1 487 616 €;42 662;1 198 612 €;1 395 401 €;40 023;1 125 911 €
3400926762568;XALKORI 200 MG GELULE 60;XALKORI;L01H;ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE;L01XE16;CRIZOTINIB;L01;ANTINEOPLASIQUES;569 921 €;94;569 921 €;637 875 €;110;637 875 €;734 690 €;124;734 690 €;601 701 €;102;601 701 €
3400926762797;XALKORI 250 MG GELULE 60;XALKORI;L01H;ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE;L01XE16;CRIZOTINIB;L01;ANTINEOPLASIQUES;2 203 110 €;363;2 203 110 €;2 350 412 €;390;2 328 247 €;2 508 181 €;418;2 497 099 €;2 240 724 €;377;2 199 010 €
3400926762858;XALKORI 250 MG GELULE 60;XALKORI;L01H;ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE;L01XE16;CRIZOTINIB;L01;ANTINEOPLASIQUES;0 €;0;0 €;5 541 €;1;5 541 €;0 €;0;0 €;0 €;0;0 €
3400926765750;PANTOPRAZOLE ZYDUS FRANCE 20 MG CPR GASTRORESISTANT 28;PANTOPRAZOLE ZYDUS FRANCE;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC02;PANTOPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;80 149 €;10 467;62 598 €;81 612 €;10 756;63 821 €;87 829 €;11 599;68 421 €;80 630 €;10 669;62 906 €
3400926766351;PANTOPRAZOLE ZYDUS FRANCE 40 MG CPR GASTRORESISTANT 7;PANTOPRAZOLE ZYDUS FRANCE;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC02;PANTOPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;261 €;130;182 €;232 €;112;160 €;256 €;129;179 €;197 €;100;139 €
3400926766580;PANTOPRAZOLE ZYDUS FRANCE 40 MG CPR GASTRORESISTANT 14;PANTOPRAZOLE ZYDUS FRANCE;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC02;PANTOPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;1 486 €;358;1 082 €;1 371 €;336;963 €;1 573 €;381;1 106 €;1 553 €;377;1 099 €
3400926766870;PANTOPRAZOLE ZYDUS FRANCE 40 MG CPR GASTRORESISTANT 28;PANTOPRAZOLE ZYDUS FRANCE;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC02;PANTOPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;64 706 €;7 488;50 313 €;65 447 €;7 613;50 822 €;70 635 €;8 243;54 958 €;67 494 €;7 894;52 598 €
3400926768652;CANDESARTAN MYLAN 4 MG CPR SEC 30;CANDESARTAN MYLAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;0 €;0;0 €;19 €;2;19 €;0 €;0;0 €;0 €;0;0 €
3400926769192;CANDESARTAN MYLAN 4 MG CPR SEC 90;CANDESARTAN MYLAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;18 €;1;18 €;18 €;1;12 €;0 €;0;0 €;0 €;0;0 €
3400926770082;CANDESARTAN MYLAN 8 MG CPR SEC 30;CANDESARTAN MYLAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;0 €;0;0 €;6 €;1;6 €;0 €;0;0 €;6 €;1;6 €
3400926770662;CANDESARTAN MYLAN 8 MG CPR SEC 90;CANDESARTAN MYLAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;0 €;0;0 €;19 €;1;12 €;37 €;2;37 €;0 €;0;0 €
3400926772093;CANDESARTAN MYLAN 16 MG CPR SEC 90;CANDESARTAN MYLAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;19 €;1;19 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400926772963;CANDESARTAN MYLAN 32 MG CPR SEC 30;CANDESARTAN MYLAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;9 €;1;9 €;6 €;1;6 €;0 €;0;0 €;0 €;0;0 €
3400926774974;METOJECT 15 MG/0,3 ML SOL INJ 1/0,3 ML;METOJECT;M01C;ANTIRHUMATISMAUX SPECIFIQUES;L04AX03;METHOTREXATE;L04;IMMUNOSUPPRESSEURS;1 490 665 €;69 055;1 420 317 €;1 542 135 €;71 610;1 469 356 €;1 666 255 €;77 463;1 587 089 €;1 570 566 €;73 116;1 496 597 €
3400926775346;IFIRMASTA 75 MG Gé CPR 30;IFIRMASTA Gé;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;352 €;58;292 €;326 €;57;276 €;434 €;74;368 €;582 €;97;504 €
3400926775407;IFIRMASTA 75 MG Gé CPR 90;IFIRMASTA Gé;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;224 €;14;188 €;351 €;22;267 €;223 €;14;167 €;319 €;20;252 €
3400926775575;IFIRMASTA 150 MG Gé CPR 30;IFIRMASTA Gé;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;783 €;113;649 €;986 €;146;866 €;1 380 €;208;1 178 €;1 545 €;231;1 306 €
3400926775636;IFIRMASTA 150 MG Gé CPR 90;IFIRMASTA Gé;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;1 012 €;50;770 €;782 €;37;593 €;1 099 €;53;853 €;1 211 €;57;944 €
3400926775865;IFIRMASTA 300 MG Gé CPR 30;IFIRMASTA Gé;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;583 €;87;503 €;738 €;113;665 €;929 €;141;816 €;1 196 €;181;1 043 €
3400926775926;IFIRMASTA 300 MG Gé CPR 90;IFIRMASTA Gé;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;525 €;26;395 €;466 €;24;394 €;671 €;34;573 €;876 €;43;745 €
3400926776008;FYCOMPA 2 MG CPR 7;FYCOMPA;N03A;ANTIEPILEPTIQUES;N03AX22;PERAMPANEL;N03;ANTIEPILEPTIQUES;31 534 €;2 825;29 522 €;29 905 €;2 704;28 159 €;34 179 €;3 033;31 915 €;32 799 €;2 914;30 844 €
3400926776237;FYCOMPA 4 MG CPR 28;FYCOMPA;N03A;ANTIEPILEPTIQUES;N03AX22;PERAMPANEL;N03;ANTIEPILEPTIQUES;109 993 €;1 270;103 017 €;118 022 €;1 364;110 512 €;122 848 €;1 421;114 602 €;120 188 €;1 396;112 149 €
3400926776527;FYCOMPA 6 MG CPR 28;FYCOMPA;N03A;ANTIEPILEPTIQUES;N03AX22;PERAMPANEL;N03;ANTIEPILEPTIQUES;90 929 €;1 048;85 836 €;96 503 €;1 109;90 537 €;107 886 €;1 247;101 557 €;104 222 €;1 201;98 290 €
3400926776756;FYCOMPA 8 MG CPR 28;FYCOMPA;N03A;ANTIEPILEPTIQUES;N03AX22;PERAMPANEL;N03;ANTIEPILEPTIQUES;65 512 €;658;62 367 €;67 504 €;670;64 297 €;76 967 €;772;72 676 €;74 775 €;746;71 232 €
3400926776985;FYCOMPA 10 MG CPR 28;FYCOMPA;N03A;ANTIEPILEPTIQUES;N03AX22;PERAMPANEL;N03;ANTIEPILEPTIQUES;30 998 €;257;29 834 €;28 375 €;234;27 544 €;33 835 €;278;32 796 €;32 173 €;265;31 010 €
3400926777128;FYCOMPA 12 MG CPR 28;FYCOMPA;N03A;ANTIEPILEPTIQUES;N03AX22;PERAMPANEL;N03;ANTIEPILEPTIQUES;11 284 €;94;10 594 €;11 397 €;95;10 946 €;12 228 €;102;11 658 €;12 822 €;107;12 288 €
3400926782498;BAUMADE 250 G Gé CREME TUBE 1/250 G;BAUMADE Gé;D03A9;TOUS AUTRES AGENTS CICATRISANTS DES PLAIES;D02AC;PARAFFINE ET PRODUITS GRAS;D02;EMOLLIENTS ET PROTECTEURS;398 534 €;151 863;121 920 €;435 650 €;168 299;132 184 €;507 581 €;195 905;151 923 €;444 363 €;171 211;138 351 €
3400926783501;EYLEA 40 MG/ML SOL INJ 1;EYLEA;S01P;PRODUITS ANTINEOVASCULARISATION OCULAIRE;S01LA05;AFLIBERCEPT;S01;MEDICAMENTS OPHTALMOLOGIQUES;11 682 €;15;11 682 €;8 997 €;12;8 997 €;16 062 €;19;16 062 €;12 412 €;17;12 412 €
3400926783679;EYLEA 40 MG/ML SOL INJ FL 1;EYLEA;S01P;PRODUITS ANTINEOVASCULARISATION OCULAIRE;S01LA05;AFLIBERCEPT;S01;MEDICAMENTS OPHTALMOLOGIQUES;21 133 079 €;27 190;21 117 564 €;21 085 060 €;27 182;21 060 054 €;23 843 849 €;30 763;23 827 057 €;22 573 993 €;29 116;22 544 789 €
3400926784102;ELIQUIS 5 MG CPR 60;ELIQUIS;B01F;INHIBITEURS DIRECTS DU FACTOR XA;B01AF02;APIXABAN;B01;ANTITHROMBOTIQUES;4 421 215 €;58 682;3 912 927 €;4 863 518 €;64 584;4 302 293 €;5 662 887 €;75 398;5 010 883 €;5 713 896 €;76 031;5 053 221 €
3400926787172;CICLOPIROX OLAMINE SANDOZ 1 % CREME TUBE 1/30 G;CICLOPIROX OLAMINE SANDOZ;D01A1;ANTIFONGIQUES TOPIQUES A USAGE DERMATOLOGIQUE;D01AE14;CICLOPIROX;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;0 €;0;0 €;5 €;1;5 €;0 €;0;0 €;5 €;2;1 €
3400926788414;AFINITOR 2,5 MG CPR 30;AFINITOR;L01H;ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE;L01XE10;EVEROLIMUS;L01;ANTINEOPLASIQUES;14 088 €;10;14 088 €;69 039 €;48;69 039 €;122 579 €;86;122 579 €;178 935 €;121;178 935 €
3400926788704;PREZISTA 800 MG CPR 30;PREZISTA;J05C2;INHIBITEURS DE PROTEASE;J05AE10;DARUNAVIR;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;5 580 026 €;11 475;5 479 906 €;5 718 185 €;11 765;5 597 874 €;6 299 656 €;12 975;6 158 860 €;5 865 653 €;12 103;5 766 182 €
3400926788872;VIREAD 123 MG CPR 30;VIREAD;J05C1;INHIBITEURS DE LA TRANSCRIPTASE INVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;J05AF07;TENOFOVIR DISOPROXIL;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;7 983 €;42;7 983 €;9 282 €;47;9 282 €;11 138 €;58;11 138 €;10 767 €;56;10 767 €
3400926788933;VIREAD 163 MG CPR 30;VIREAD;J05C1;INHIBITEURS DE LA TRANSCRIPTASE INVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;J05AF07;TENOFOVIR DISOPROXIL;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;3 411 €;13;3 411 €;2 923 €;12;2 680 €;5 359 €;21;5 116 €;4 385 €;17;4 141 €
3400926789015;VIREAD 204 MG CPR 30;VIREAD;J05C1;INHIBITEURS DE LA TRANSCRIPTASE INVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;J05AF07;TENOFOVIR DISOPROXIL;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;6 123 €;20;6 123 €;4 664 €;15;4 664 €;4 956 €;15;4 956 €;6 122 €;20;6 122 €
3400926789183;VIREAD 33 MG/G GRANULES 1/60 G;VIREAD;J05C1;INHIBITEURS DE LA TRANSCRIPTASE INVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;J05AF07;TENOFOVIR DISOPROXIL;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;5 605 €;54;5 402 €;5 570 €;55;5 368 €;5 267 €;52;5 267 €;6 684 €;66;6 482 €
3400926790592;LAMIVUDINE/ZIDOVUDINE SANDOZ 150 MG/300 MG CPR SEC 60;LAMIVUDINE/ZIDOVUDINE SANDOZ;J05C1;INHIBITEURS DE LA TRANSCRIPTASE INVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;J05AR01;ZIDOVUDINE ET LAMIVUDINE;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;5 549 €;38;5 549 €;2 016 €;14;2 016 €;3 239 €;21;3 239 €;1 311 €;9;1 311 €
3400926794736;CANDESARTAN RANBAXY 32 MG CPR SEC 30;CANDESARTAN RANBAXY;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;13 €;2;13 €;0 €;0;0 €;6 €;1;4 €;0 €;0;0 €
3400926797348;TRAMADOL/PARACETAMOL MYLAN PHARMA 37,5 MG/325 MG CPR 20;TRAMADOL/PARACETAMOL MYLAN PHARMA;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02AX52;TRAMADOL EN ASSOCIATION;N02;ANALGESIQUES;1 359 610 €;573 158;1 006 313 €;1 365 656 €;587 191;1 008 479 €;1 407 386 €;615 472;1 040 150 €;1 189 374 €;564 241;878 751 €
3400926803933;LEVETIRACETAM ARROW LAB 250 MG CPR SEC 60;LEVETIRACETAM ARROW LAB;N03A;ANTIEPILEPTIQUES;N03AX14;LEVETIRACETAM;N03;ANTIEPILEPTIQUES;0 €;0;0 €;36 €;1;23 €;36 €;2;36 €;54 €;3;54 €
3400926804305;LEVETIRACETAM ARROW LAB 500 MG CPR SEC 60;LEVETIRACETAM ARROW LAB;N03A;ANTIEPILEPTIQUES;N03AX14;LEVETIRACETAM;N03;ANTIEPILEPTIQUES;69 €;2;69 €;34 €;1;34 €;103 €;3;57 €;137 €;4;101 €
3400926805364;LEVETIRACETAM ARROW LAB 1000 MG CPR SEC 60;LEVETIRACETAM ARROW LAB;N03A;ANTIEPILEPTIQUES;N03AX14;LEVETIRACETAM;N03;ANTIEPILEPTIQUES;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €;148 €;2;119 €
3400926808037;DESOPOP Gé 75 MCG CPR 28;DESOPOP Gé;G03A5;PROGESTATIFS SEULS, VOIE ORALE;G03AC09;DESOGESTREL;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;40 €;30;29 €;23 €;18;17 €;5 €;3;4 €;2 €;1;1 €
3400926808266;DESOPOP Gé 75 MCG CPR 84;DESOPOP Gé;G03A5;PROGESTATIFS SEULS, VOIE ORALE;G03AC09;DESOGESTREL;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;17 802 €;5 541;12 272 €;18 271 €;5 797;12 581 €;18 343 €;5 842;12 531 €;17 648 €;5 589;12 053 €
3400926808907;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN 2,5 MG/0,625 MG CPR 30;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA04;PERINDOPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;27 324 €;4 035;22 118 €;27 587 €;4 099;22 308 €;32 266 €;4 830;26 117 €;32 038 €;4 792;25 778 €
3400926809157;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN 2,5 MG/0,625 MG CPR 90;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA04;PERINDOPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;33 727 €;1 709;25 868 €;33 574 €;1 715;25 632 €;41 150 €;2 094;31 282 €;41 086 €;2 081;31 422 €
3400926809737;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN 5 MG/1,25 MG CPR 30;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA04;PERINDOPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;42 120 €;6 241;35 232 €;44 360 €;6 619;37 210 €;48 929 €;7 319;40 915 €;48 798 €;7 272;40 796 €
3400926810047;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN 5 MG/1,25 MG CPR 90;PERINDOPRIL ARGININE/INDAPAMIDE BIOGARAN;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA04;PERINDOPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;52 861 €;2 684;42 213 €;57 445 €;2 916;45 331 €;64 999 €;3 316;51 610 €;62 007 €;3 160;48 912 €
3400926813178;RABEPRAZOLE ALMUS 10 MG CPR GASTRORESISTANT 14;RABEPRAZOLE ALMUS;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;0 €;0;0 €;3 €;1;2 €;0 €;0;0 €;0 €;0;0 €
3400926813529;RABEPRAZOLE ALMUS 10 MG CPR GASTRORESISTANT 28;RABEPRAZOLE ALMUS;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;9 300 €;1 209;6 827 €;10 059 €;1 315;7 384 €;11 601 €;1 513;8 513 €;10 661 €;1 401;7 783 €
3400926814700;RABEPRAZOLE ALMUS 20 MG CPR GASTRORESISTANT 28;RABEPRAZOLE ALMUS;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;16 637 €;1 921;12 301 €;17 845 €;2 063;13 307 €;19 008 €;2 209;14 163 €;19 765 €;2 282;14 645 €
3400926815530;RABEPRAZOLE MYLAN PHARMA 10 MG CPR GASTRORESISTANT 14;RABEPRAZOLE MYLAN PHARMA;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;96 €;25;65 €;81 €;22;56 €;35 €;9;27 €;21 €;6;15 €
3400926815998;RABEPRAZOLE MYLAN PHARMA 10 MG CPR GASTRORESISTANT 28;RABEPRAZOLE MYLAN PHARMA;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;736 €;92;536 €;622 €;78;456 €;703 €;88;510 €;448 €;57;347 €
3400926816889;RABEPRAZOLE MYLAN PHARMA 20 MG CPR GASTRORESISTANT 14;RABEPRAZOLE MYLAN PHARMA;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;227 €;53;163 €;120 €;28;82 €;91 €;20;60 €;48 €;10;31 €
3400926817190;RABEPRAZOLE MYLAN PHARMA 20 MG CPR GASTRORESISTANT 28;RABEPRAZOLE MYLAN PHARMA;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;1 349 €;153;1 047 €;1 151 €;135;866 €;1 385 €;161;1 039 €;1 299 €;154;1 005 €
3400926818890;ALMOTRIPTAN MYLAN 12,5 MG CPR 6;ALMOTRIPTAN MYLAN;N02C1;TRIPTANS ANTIMIGRAINEUX;N02CC05;ALMOTRIPTAN;N02;ANALGESIQUES;1 316 €;122;873 €;1 053 €;100;686 €;896 €;87;624 €;994 €;93;709 €
3400926819033;ALMOTRIPTAN MYLAN 12,5 MG CPR 12;ALMOTRIPTAN MYLAN;N02C1;TRIPTANS ANTIMIGRAINEUX;N02CC05;ALMOTRIPTAN;N02;ANALGESIQUES;27 047 €;1 255;18 273 €;17 690 €;829;11 852 €;12 301 €;573;8 431 €;7 884 €;369;5 284 €
3400926822163;RABEPRAZOLE EG LABO 10 MG CPR GASTRORESISTANT 14;RABEPRAZOLE EG LABO;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;1 000 €;266;683 €;862 €;231;579 €;1 012 €;267;682 €;903 €;237;610 €
3400926822453;RABEPRAZOLE EG LABO 10 MG CPR GASTRORESISTANT 28;RABEPRAZOLE EG LABO;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;42 284 €;5 501;30 651 €;42 120 €;5 509;30 767 €;45 650 €;5 966;33 091 €;42 864 €;5 607;31 076 €
3400926823283;RABEPRAZOLE EG LABO 20 MG CPR GASTRORESISTANT 14;RABEPRAZOLE EG LABO;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;1 153 €;267;781 €;1 276 €;304;868 €;1 292 €;304;895 €;1 720 €;402;1 212 €
3400926823405;RABEPRAZOLE EG LABO 20 MG CPR GASTRORESISTANT 28;RABEPRAZOLE EG LABO;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC04;RABEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;71 199 €;8 153;52 244 €;74 355 €;8 593;54 910 €;80 523 €;9 323;59 547 €;65 174 €;7 523;48 074 €
3400926825874;DESLORATADINE MYLAN 5 MG CPR 15;DESLORATADINE MYLAN;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AX27;DESLORATADINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;62 070 €;30 289;21 027 €;72 136 €;35 868;24 238 €;81 755 €;40 577;27 502 €;82 860 €;40 866;27 642 €
3400926826017;DESLORATADINE MYLAN 5 MG CPR 30;DESLORATADINE MYLAN;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AX27;DESLORATADINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;707 353 €;165 936;261 048 €;784 230 €;185 940;285 940 €;914 011 €;216 287;330 052 €;1 101 870 €;260 363;388 021 €
3400926826765;LATANOPROST/TIMOLOL ZENTIVA 50 MCG/5 MG/ML COLLYRE FL 1/2,5 ML;LATANOPROST/TIMOLOL ZENTIVA;S01E2;MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE;S01ED51;TIMOLOL EN ASSOCIATION;S01;MEDICAMENTS OPHTALMOLOGIQUES;6 418 €;736;4 537 €;6 955 €;805;5 028 €;7 418 €;853;5 213 €;6 986 €;809;4 975 €
3400926826826;LATANOPROST/TIMOLOL ZENTIVA 50 MCG/5 MG/ML COLLYRE FL 3/2,5 ML;LATANOPROST/TIMOLOL ZENTIVA;S01E2;MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE;S01ED51;TIMOLOL EN ASSOCIATION;S01;MEDICAMENTS OPHTALMOLOGIQUES;4 807 €;203;3 358 €;5 773 €;248;4 033 €;6 474 €;265;4 519 €;4 938 €;209;3 474 €
